Time_ns,RMSD_A,Compound,Replicate,Efficacy_Type
52.3,6.042642770111934,ARI,2,Partial Agonist
52.4,5.036189467038787,ARI,2,Partial Agonist
52.5,3.58762291485187,ARI,2,Partial Agonist
52.6,3.799741911359523,ARI,2,Partial Agonist
52.7,4.238651177067328,ARI,2,Partial Agonist
52.8,5.741807195597584,ARI,2,Partial Agonist
52.9,3.6353708304456416,ARI,2,Partial Agonist
53.0,4.373560950819337,ARI,2,Partial Agonist
53.1,4.712648458205505,ARI,2,Partial Agonist
53.2,4.72494502213081,ARI,2,Partial Agonist
53.3,3.6787047231594534,ARI,2,Partial Agonist
53.4,3.7714869094240067,ARI,2,Partial Agonist
53.5,3.8048697941311045,ARI,2,Partial Agonist
53.6,4.301623259177758,ARI,2,Partial Agonist
53.7,4.056985655230849,ARI,2,Partial Agonist
53.8,4.239174091465666,ARI,2,Partial Agonist
53.9,4.765230407557819,ARI,2,Partial Agonist
54.0,5.008286341186798,ARI,2,Partial Agonist
54.1,5.754210055298759,ARI,2,Partial Agonist
54.2,6.5146586822562735,ARI,2,Partial Agonist
54.3,7.2651170073778,ARI,2,Partial Agonist
54.4,4.689086029969168,ARI,2,Partial Agonist
54.5,4.416980809124938,ARI,2,Partial Agonist
54.6,5.723506769066688,ARI,2,Partial Agonist
54.7,5.824321752726747,ARI,2,Partial Agonist
54.8,5.3605537373620535,ARI,2,Partial Agonist
54.9,5.5739911366064545,ARI,2,Partial Agonist
55.0,4.910742932448041,ARI,2,Partial Agonist
55.1,4.953667220596167,ARI,2,Partial Agonist
55.2,3.5191443828786433,ARI,2,Partial Agonist
55.3,4.149510842571218,ARI,2,Partial Agonist
55.4,3.819510843078393,ARI,2,Partial Agonist
55.5,5.333076846459903,ARI,2,Partial Agonist
55.6,3.230976715390336,ARI,2,Partial Agonist
55.7,4.97596965731067,ARI,2,Partial Agonist
55.8,4.411933843374911,ARI,2,Partial Agonist
55.9,4.906534696019855,ARI,2,Partial Agonist
56.0,6.737650332203858,ARI,2,Partial Agonist
56.1,6.1436838197677375,ARI,2,Partial Agonist
56.2,6.37579336262354,ARI,2,Partial Agonist
56.3,6.088574534323603,ARI,2,Partial Agonist
56.4,4.072630717068798,ARI,2,Partial Agonist
56.5,4.4866350772120995,ARI,2,Partial Agonist
56.6,3.269830781124354,ARI,2,Partial Agonist
56.7,6.279496089318285,ARI,2,Partial Agonist
56.8,4.4342656932845,ARI,2,Partial Agonist
56.9,4.01997236472227,ARI,2,Partial Agonist
57.0,3.8667933522101725,ARI,2,Partial Agonist
57.1,4.389721508228822,ARI,2,Partial Agonist
57.2,4.462846426391235,ARI,2,Partial Agonist
57.3,3.8778196461329757,ARI,2,Partial Agonist
57.4,5.160282520016804,ARI,2,Partial Agonist
57.5,3.829357463566018,ARI,2,Partial Agonist
57.6,3.942802611532802,ARI,2,Partial Agonist
57.7,4.276785884287463,ARI,2,Partial Agonist
57.8,4.0660718002755205,ARI,2,Partial Agonist
57.9,3.79370132238713,ARI,2,Partial Agonist
58.0,4.20508401602583,ARI,2,Partial Agonist
58.1,2.8133019285335963,ARI,2,Partial Agonist
58.2,4.565773085314853,ARI,2,Partial Agonist
58.3,5.9590128560243665,ARI,2,Partial Agonist
58.4,6.457357432653932,ARI,2,Partial Agonist
58.5,4.222548720520959,ARI,2,Partial Agonist
58.6,4.411909348330805,ARI,2,Partial Agonist
58.7,6.37651064942176,ARI,2,Partial Agonist
58.8,5.495222654277873,ARI,2,Partial Agonist
58.9,5.066007075361898,ARI,2,Partial Agonist
59.0,6.327703104734965,ARI,2,Partial Agonist
59.1,7.05299462571241,ARI,2,Partial Agonist
59.2,6.957393763849042,ARI,2,Partial Agonist
59.3,6.142005758103895,ARI,2,Partial Agonist
59.4,6.716205122186173,ARI,2,Partial Agonist
59.5,5.749145553078253,ARI,2,Partial Agonist
59.6,6.0393767821669115,ARI,2,Partial Agonist
59.7,5.572470523343086,ARI,2,Partial Agonist
59.8,5.571587090283338,ARI,2,Partial Agonist
59.9,4.39417843417579,ARI,2,Partial Agonist
60.0,6.399876255979969,ARI,2,Partial Agonist
60.1,5.930647383963089,ARI,2,Partial Agonist
60.2,6.366131625706865,ARI,2,Partial Agonist
60.3,6.307603287060417,ARI,2,Partial Agonist
60.4,5.942373319949158,ARI,2,Partial Agonist
60.5,2.831294047559633,ARI,2,Partial Agonist
60.6,2.9805323359933173,ARI,2,Partial Agonist
60.7,3.0565990382748103,ARI,2,Partial Agonist
60.8,2.938338105121856,ARI,2,Partial Agonist
60.9,3.4936529027503305,ARI,2,Partial Agonist
61.0,2.9935608396583238,ARI,2,Partial Agonist
61.1,4.019270064272361,ARI,2,Partial Agonist
61.2,4.187768382279973,ARI,2,Partial Agonist
61.3,3.9756601107649416,ARI,2,Partial Agonist
61.4,4.755313783079208,ARI,2,Partial Agonist
61.5,4.740644947080214,ARI,2,Partial Agonist
61.6,4.948382150945506,ARI,2,Partial Agonist
61.7,4.493318800327081,ARI,2,Partial Agonist
61.8,4.338612571589465,ARI,2,Partial Agonist
61.9,5.3738695786406465,ARI,2,Partial Agonist
62.0,5.731703658967441,ARI,2,Partial Agonist
62.1,4.695660478896652,ARI,2,Partial Agonist
62.2,5.039369685455421,ARI,2,Partial Agonist
62.3,4.867452819120912,ARI,2,Partial Agonist
62.4,5.240108581840745,ARI,2,Partial Agonist
62.5,4.865844157298792,ARI,2,Partial Agonist
62.6,5.2890275446428126,ARI,2,Partial Agonist
62.7,5.186765633757454,ARI,2,Partial Agonist
62.8,5.477654865392073,ARI,2,Partial Agonist
62.9,4.8075154331341645,ARI,2,Partial Agonist
63.0,4.057496298306874,ARI,2,Partial Agonist
63.1,4.884653731906481,ARI,2,Partial Agonist
63.2,5.636707447623127,ARI,2,Partial Agonist
63.3,6.035640208353562,ARI,2,Partial Agonist
63.4,4.923422610898164,ARI,2,Partial Agonist
63.5,6.149367163397758,ARI,2,Partial Agonist
63.6,7.390633047254672,ARI,2,Partial Agonist
63.7,6.484013958693624,ARI,2,Partial Agonist
63.8,5.7714136125506785,ARI,2,Partial Agonist
63.9,6.388604405086511,ARI,2,Partial Agonist
64.0,7.107400255558128,ARI,2,Partial Agonist
64.1,6.736896247012366,ARI,2,Partial Agonist
64.2,6.3887204890895255,ARI,2,Partial Agonist
64.3,7.031754853665837,ARI,2,Partial Agonist
64.4,4.527907998350825,ARI,2,Partial Agonist
64.5,6.2416552376550225,ARI,2,Partial Agonist
64.6,4.616606718023967,ARI,2,Partial Agonist
64.7,4.052789427965651,ARI,2,Partial Agonist
64.8,4.945771400977497,ARI,2,Partial Agonist
64.9,5.5112372146444235,ARI,2,Partial Agonist
65.0,5.643826510720701,ARI,2,Partial Agonist
65.1,5.1783759382683865,ARI,2,Partial Agonist
65.2,4.30488203128422,ARI,2,Partial Agonist
65.3,4.273969530682663,ARI,2,Partial Agonist
65.4,5.141470102011902,ARI,2,Partial Agonist
65.5,5.684764947175573,ARI,2,Partial Agonist
65.6,4.659613795532292,ARI,2,Partial Agonist
65.7,4.865050498363896,ARI,2,Partial Agonist
65.8,5.748988834850292,ARI,2,Partial Agonist
65.9,5.872920156481037,ARI,2,Partial Agonist
66.0,6.033743556437226,ARI,2,Partial Agonist
66.1,5.6718739541027645,ARI,2,Partial Agonist
66.2,5.938940129080961,ARI,2,Partial Agonist
66.3,6.207571636402739,ARI,2,Partial Agonist
66.4,4.500582947350579,ARI,2,Partial Agonist
66.5,4.825432569750329,ARI,2,Partial Agonist
66.6,4.96501632183956,ARI,2,Partial Agonist
66.7,5.031152824008487,ARI,2,Partial Agonist
66.8,6.333090813493925,ARI,2,Partial Agonist
66.9,4.840556527775613,ARI,2,Partial Agonist
67.0,5.025486555933059,ARI,2,Partial Agonist
67.1,5.304835285938316,ARI,2,Partial Agonist
67.2,4.736967287462867,ARI,2,Partial Agonist
67.3,5.15403468695071,ARI,2,Partial Agonist
67.4,5.144694064188271,ARI,2,Partial Agonist
67.5,5.147637790206156,ARI,2,Partial Agonist
67.6,4.799699834429962,ARI,2,Partial Agonist
67.7,4.321818178858113,ARI,2,Partial Agonist
67.8,4.810630549932922,ARI,2,Partial Agonist
67.9,6.75086914972343,ARI,2,Partial Agonist
68.0,6.813698908098486,ARI,2,Partial Agonist
68.1,6.301231022921409,ARI,2,Partial Agonist
68.2,5.907916297157953,ARI,2,Partial Agonist
68.3,6.209409430070291,ARI,2,Partial Agonist
68.4,6.282835742748761,ARI,2,Partial Agonist
68.5,5.063661731729177,ARI,2,Partial Agonist
68.6,4.628518509866798,ARI,2,Partial Agonist
68.7,5.830202635931042,ARI,2,Partial Agonist
68.8,6.049845959702168,ARI,2,Partial Agonist
68.9,5.668978530703442,ARI,2,Partial Agonist
69.0,5.134206482510982,ARI,2,Partial Agonist
69.1,5.083455249181353,ARI,2,Partial Agonist
69.2,5.030629329965153,ARI,2,Partial Agonist
69.3,5.642080803317996,ARI,2,Partial Agonist
69.4,5.50524313705668,ARI,2,Partial Agonist
69.5,5.066369037933883,ARI,2,Partial Agonist
69.6,5.160013145014997,ARI,2,Partial Agonist
69.7,6.581890544760896,ARI,2,Partial Agonist
69.8,6.371584842970971,ARI,2,Partial Agonist
69.9,5.265183508052476,ARI,2,Partial Agonist
70.0,4.781760023200917,ARI,2,Partial Agonist
70.1,5.574164398023918,ARI,2,Partial Agonist
70.2,5.1164701722816766,ARI,2,Partial Agonist
70.3,4.868359289761525,ARI,2,Partial Agonist
70.4,5.0666025177823615,ARI,2,Partial Agonist
70.5,4.428355527526804,ARI,2,Partial Agonist
70.6,4.253785403492546,ARI,2,Partial Agonist
70.7,4.286204038937752,ARI,2,Partial Agonist
70.8,4.852554715976699,ARI,2,Partial Agonist
70.9,5.7807204151388305,ARI,2,Partial Agonist
71.0,4.422573345533248,ARI,2,Partial Agonist
71.1,4.066681815179554,ARI,2,Partial Agonist
71.2,4.6290669737467995,ARI,2,Partial Agonist
71.3,5.094857021404327,ARI,2,Partial Agonist
71.4,3.726777860017013,ARI,2,Partial Agonist
71.5,5.63785195120722,ARI,2,Partial Agonist
71.6,4.213909721108374,ARI,2,Partial Agonist
71.7,3.225904000619624,ARI,2,Partial Agonist
71.8,3.6870647904143437,ARI,2,Partial Agonist
71.9,4.064680068548961,ARI,2,Partial Agonist
72.0,2.9337264257865208,ARI,2,Partial Agonist
72.1,3.72141743962231,ARI,2,Partial Agonist
72.2,3.963487418734562,ARI,2,Partial Agonist
72.3,4.9453735052860655,ARI,2,Partial Agonist
72.4,4.555301311178998,ARI,2,Partial Agonist
72.5,4.181831064240888,ARI,2,Partial Agonist
72.6,4.549014747034269,ARI,2,Partial Agonist
72.7,3.017002256553322,ARI,2,Partial Agonist
72.8,4.115297374886261,ARI,2,Partial Agonist
72.9,4.49589643838611,ARI,2,Partial Agonist
73.0,4.793234099730232,ARI,2,Partial Agonist
73.1,3.2255460018856756,ARI,2,Partial Agonist
73.2,4.3490700960870035,ARI,2,Partial Agonist
73.3,3.07262811035923,ARI,2,Partial Agonist
73.4,2.772827897372204,ARI,2,Partial Agonist
73.5,3.4042693649860523,ARI,2,Partial Agonist
73.6,4.742693553878102,ARI,2,Partial Agonist
73.7,4.3338208249470105,ARI,2,Partial Agonist
73.8,3.810782203533629,ARI,2,Partial Agonist
73.9,3.825396756376248,ARI,2,Partial Agonist
74.0,3.3392830043049786,ARI,2,Partial Agonist
74.1,3.463582791733172,ARI,2,Partial Agonist
74.2,3.7998972299888436,ARI,2,Partial Agonist
74.3,4.399246066122481,ARI,2,Partial Agonist
74.4,4.499394989063422,ARI,2,Partial Agonist
74.5,3.825699044765529,ARI,2,Partial Agonist
74.6,4.15873385494983,ARI,2,Partial Agonist
74.7,5.0683527344565045,ARI,2,Partial Agonist
74.8,4.8506535288196675,ARI,2,Partial Agonist
74.9,4.3808748325538,ARI,2,Partial Agonist
75.0,3.9096961174248643,ARI,2,Partial Agonist
75.1,4.812237088268628,ARI,2,Partial Agonist
75.2,4.558805525746356,ARI,2,Partial Agonist
75.3,4.376168866338243,ARI,2,Partial Agonist
75.4,4.919671954208469,ARI,2,Partial Agonist
75.5,4.88518632854585,ARI,2,Partial Agonist
75.6,3.9453055611566716,ARI,2,Partial Agonist
75.7,3.7983851534169757,ARI,2,Partial Agonist
75.8,3.3408421702787776,ARI,2,Partial Agonist
75.9,3.327259678532538,ARI,2,Partial Agonist
76.0,3.5528810411363163,ARI,2,Partial Agonist
76.1,3.2579371424075263,ARI,2,Partial Agonist
76.2,3.379366255666122,ARI,2,Partial Agonist
76.3,3.31788595397161,ARI,2,Partial Agonist
76.4,4.073711073811641,ARI,2,Partial Agonist
76.5,4.430101064588349,ARI,2,Partial Agonist
76.6,3.5323814948594197,ARI,2,Partial Agonist
76.7,3.501634121188851,ARI,2,Partial Agonist
76.8,2.9432472664691813,ARI,2,Partial Agonist
76.9,3.1863742271447046,ARI,2,Partial Agonist
77.0,2.8461641043561583,ARI,2,Partial Agonist
77.1,3.0573662738437446,ARI,2,Partial Agonist
77.2,3.308763004271127,ARI,2,Partial Agonist
77.3,4.695572866980014,ARI,2,Partial Agonist
77.4,4.672135388950914,ARI,2,Partial Agonist
77.5,4.360423798312552,ARI,2,Partial Agonist
77.6,4.466392034897528,ARI,2,Partial Agonist
77.7,5.668878052515371,ARI,2,Partial Agonist
77.8,5.662007162279524,ARI,2,Partial Agonist
77.9,6.138881405903297,ARI,2,Partial Agonist
78.0,5.549822325229216,ARI,2,Partial Agonist
78.1,5.998203037130177,ARI,2,Partial Agonist
78.2,5.479495169460125,ARI,2,Partial Agonist
78.3,4.846765163929988,ARI,2,Partial Agonist
78.4,4.983870734387299,ARI,2,Partial Agonist
78.5,4.975679651762708,ARI,2,Partial Agonist
78.6,4.953338457874426,ARI,2,Partial Agonist
78.7,4.562270889269685,ARI,2,Partial Agonist
78.8,4.938326480483402,ARI,2,Partial Agonist
78.9,5.697280076475654,ARI,2,Partial Agonist
79.0,4.936796802925597,ARI,2,Partial Agonist
79.1,4.788771205172087,ARI,2,Partial Agonist
79.2,4.057583338095382,ARI,2,Partial Agonist
79.3,4.218676121300765,ARI,2,Partial Agonist
79.4,5.009503000508621,ARI,2,Partial Agonist
79.5,5.3646005486079185,ARI,2,Partial Agonist
79.6,4.9214557137410795,ARI,2,Partial Agonist
79.7,5.193372797167525,ARI,2,Partial Agonist
79.8,3.947217677079776,ARI,2,Partial Agonist
79.9,4.285914821747404,ARI,2,Partial Agonist
80.0,4.387432040993019,ARI,2,Partial Agonist
80.1,4.369491841755854,ARI,2,Partial Agonist
80.2,5.839907980218087,ARI,2,Partial Agonist
80.3,6.003481517054065,ARI,2,Partial Agonist
80.4,5.279235803698593,ARI,2,Partial Agonist
80.5,5.934535455913533,ARI,2,Partial Agonist
80.6,6.555195144996292,ARI,2,Partial Agonist
80.7,6.4845013239715685,ARI,2,Partial Agonist
80.8,5.161577043428152,ARI,2,Partial Agonist
80.9,6.269368157472209,ARI,2,Partial Agonist
81.0,5.334554754060115,ARI,2,Partial Agonist
81.1,5.297731918756013,ARI,2,Partial Agonist
81.2,5.277881856213239,ARI,2,Partial Agonist
81.3,5.4475113470810825,ARI,2,Partial Agonist
81.4,4.869056973000175,ARI,2,Partial Agonist
81.5,5.0590794514458555,ARI,2,Partial Agonist
81.6,5.539207210252206,ARI,2,Partial Agonist
81.7,4.977630724446428,ARI,2,Partial Agonist
81.8,4.500654200631864,ARI,2,Partial Agonist
81.9,5.450818165653501,ARI,2,Partial Agonist
82.0,5.162636782732456,ARI,2,Partial Agonist
82.1,4.482973552467525,ARI,2,Partial Agonist
82.2,5.622900109321891,ARI,2,Partial Agonist
82.3,5.581292459015918,ARI,2,Partial Agonist
82.4,5.361115112294467,ARI,2,Partial Agonist
82.5,5.598378350542572,ARI,2,Partial Agonist
82.6,5.493144516228216,ARI,2,Partial Agonist
82.7,4.574523125077426,ARI,2,Partial Agonist
82.8,4.430269675164335,ARI,2,Partial Agonist
82.9,5.401183349612514,ARI,2,Partial Agonist
83.0,4.906267430324143,ARI,2,Partial Agonist
83.1,4.885206239637869,ARI,2,Partial Agonist
83.2,5.332861772780525,ARI,2,Partial Agonist
83.3,5.499277662003675,ARI,2,Partial Agonist
83.4,5.628765459965495,ARI,2,Partial Agonist
83.5,5.196348930012561,ARI,2,Partial Agonist
83.6,5.3224172407231185,ARI,2,Partial Agonist
83.7,5.90397247818925,ARI,2,Partial Agonist
83.8,5.631313823083193,ARI,2,Partial Agonist
83.9,5.7475311755267615,ARI,2,Partial Agonist
84.0,5.713132443560791,ARI,2,Partial Agonist
84.1,5.16412525525206,ARI,2,Partial Agonist
84.2,5.127129847668445,ARI,2,Partial Agonist
84.3,5.717658082380841,ARI,2,Partial Agonist
84.4,5.367352375929689,ARI,2,Partial Agonist
84.5,5.887641597266429,ARI,2,Partial Agonist
84.6,5.571613244796364,ARI,2,Partial Agonist
84.7,5.291062455125136,ARI,2,Partial Agonist
84.8,5.367838284680993,ARI,2,Partial Agonist
84.9,5.34577510470959,ARI,2,Partial Agonist
85.0,5.204327442416152,ARI,2,Partial Agonist
85.1,4.467244483868037,ARI,2,Partial Agonist
85.2,5.051206310239639,ARI,2,Partial Agonist
85.3,4.947285307563988,ARI,2,Partial Agonist
85.4,5.0869425352513,ARI,2,Partial Agonist
85.5,5.133891535320314,ARI,2,Partial Agonist
85.6,5.5306502403262945,ARI,2,Partial Agonist
85.7,5.439820512615535,ARI,2,Partial Agonist
85.8,5.978992953493426,ARI,2,Partial Agonist
85.9,6.047737217425892,ARI,2,Partial Agonist
86.0,6.366425177354311,ARI,2,Partial Agonist
86.1,5.3533423424644,ARI,2,Partial Agonist
86.2,5.944099395997665,ARI,2,Partial Agonist
86.3,5.88258044438196,ARI,2,Partial Agonist
86.4,5.975133341545631,ARI,2,Partial Agonist
86.5,5.354325424605533,ARI,2,Partial Agonist
86.6,5.327187093748735,ARI,2,Partial Agonist
86.7,5.034165689668052,ARI,2,Partial Agonist
86.8,5.503529901507227,ARI,2,Partial Agonist
86.9,5.141729446440155,ARI,2,Partial Agonist
87.0,4.4399908608659,ARI,2,Partial Agonist
87.1,4.802490893893704,ARI,2,Partial Agonist
87.2,4.443462306550006,ARI,2,Partial Agonist
87.3,5.263160570245916,ARI,2,Partial Agonist
87.4,5.341186302910697,ARI,2,Partial Agonist
87.5,4.9975202178568665,ARI,2,Partial Agonist
87.6,5.3345203242931865,ARI,2,Partial Agonist
87.7,4.7509395332618265,ARI,2,Partial Agonist
87.8,4.8491232017128505,ARI,2,Partial Agonist
87.9,5.092177188444886,ARI,2,Partial Agonist
88.0,4.791916985228428,ARI,2,Partial Agonist
88.1,5.1848693393625265,ARI,2,Partial Agonist
88.2,5.7349477970437635,ARI,2,Partial Agonist
88.3,5.977981338511823,ARI,2,Partial Agonist
88.4,5.572868602546171,ARI,2,Partial Agonist
88.5,5.589940610065131,ARI,2,Partial Agonist
88.6,5.626597031744852,ARI,2,Partial Agonist
88.7,5.669443533933654,ARI,2,Partial Agonist
88.8,5.821798795270379,ARI,2,Partial Agonist
88.9,5.6210659321482535,ARI,2,Partial Agonist
89.0,5.72037157359358,ARI,2,Partial Agonist
89.1,5.427721269471011,ARI,2,Partial Agonist
89.2,5.50934329672934,ARI,2,Partial Agonist
89.3,5.306251503000697,ARI,2,Partial Agonist
89.4,4.8375027163573145,ARI,2,Partial Agonist
89.5,5.651534286797043,ARI,2,Partial Agonist
89.6,6.123237375251231,ARI,2,Partial Agonist
89.7,5.195444090017838,ARI,2,Partial Agonist
89.8,5.93562253980145,ARI,2,Partial Agonist
89.9,6.1655594799901765,ARI,2,Partial Agonist
90.0,6.301102475638399,ARI,2,Partial Agonist
0.0,0.0,ARI,1,Partial Agonist
0.1,0.8114965147359738,ARI,1,Partial Agonist
0.2,0.9803001109806374,ARI,1,Partial Agonist
0.3,0.9283766941518903,ARI,1,Partial Agonist
0.4,1.310506704950705,ARI,1,Partial Agonist
0.5,1.3755490056771345,ARI,1,Partial Agonist
0.6,1.1643597438216844,ARI,1,Partial Agonist
0.7,1.0182421579499428,ARI,1,Partial Agonist
0.8,1.18913488608358,ARI,1,Partial Agonist
0.9,1.0089570189558281,ARI,1,Partial Agonist
1.0,1.3246658684401291,ARI,1,Partial Agonist
1.1,0.9754690926315858,ARI,1,Partial Agonist
1.2,2.098294027587996,ARI,1,Partial Agonist
1.3,1.7158229146978454,ARI,1,Partial Agonist
1.4,1.9009876756767408,ARI,1,Partial Agonist
1.5,1.8255848317701096,ARI,1,Partial Agonist
1.6,1.1697966053876452,ARI,1,Partial Agonist
1.7,1.4569996089583765,ARI,1,Partial Agonist
1.8,1.5022556928351236,ARI,1,Partial Agonist
1.9,1.460390250658674,ARI,1,Partial Agonist
2.0,1.5126660796078346,ARI,1,Partial Agonist
2.1,1.3914405525050992,ARI,1,Partial Agonist
2.2,1.8079791080705805,ARI,1,Partial Agonist
2.3,1.966499918001573,ARI,1,Partial Agonist
2.4,2.317873309420868,ARI,1,Partial Agonist
2.5,2.0484084811135115,ARI,1,Partial Agonist
2.6,2.4056703670996313,ARI,1,Partial Agonist
2.7,2.1223133469196203,ARI,1,Partial Agonist
2.8,2.0537824537904994,ARI,1,Partial Agonist
2.9,2.7635627811013896,ARI,1,Partial Agonist
3.0,2.0291465877776838,ARI,1,Partial Agonist
3.1,1.645763937688688,ARI,1,Partial Agonist
3.2,2.1638350868195904,ARI,1,Partial Agonist
3.3,2.5741362943735684,ARI,1,Partial Agonist
3.4,1.4659631185152764,ARI,1,Partial Agonist
3.5,1.9610074059759115,ARI,1,Partial Agonist
3.6,1.7204988086446011,ARI,1,Partial Agonist
3.7,1.5281546736835492,ARI,1,Partial Agonist
3.8,2.2779317909216155,ARI,1,Partial Agonist
3.9,2.0854643464509683,ARI,1,Partial Agonist
4.0,1.9835565972571487,ARI,1,Partial Agonist
4.1,2.0369807907096353,ARI,1,Partial Agonist
4.2,2.803871559540788,ARI,1,Partial Agonist
4.3,2.5349561597720958,ARI,1,Partial Agonist
4.4,2.3604725669627227,ARI,1,Partial Agonist
4.5,3.090322868102668,ARI,1,Partial Agonist
4.6,3.365582510145318,ARI,1,Partial Agonist
4.7,3.097813217571021,ARI,1,Partial Agonist
4.8,3.3368618997589836,ARI,1,Partial Agonist
4.9,2.710753180895264,ARI,1,Partial Agonist
5.0,3.472290241310135,ARI,1,Partial Agonist
5.1,2.4713693282752436,ARI,1,Partial Agonist
5.2,2.8130836559977954,ARI,1,Partial Agonist
5.3,3.3766642702919687,ARI,1,Partial Agonist
5.4,3.6757148464922538,ARI,1,Partial Agonist
5.5,3.5180858602111855,ARI,1,Partial Agonist
5.6,3.5090393155733026,ARI,1,Partial Agonist
5.7,3.190723725708809,ARI,1,Partial Agonist
5.8,2.524492784171013,ARI,1,Partial Agonist
5.9,2.383286648069284,ARI,1,Partial Agonist
6.0,2.4499617319802605,ARI,1,Partial Agonist
6.1,3.7121362335702237,ARI,1,Partial Agonist
6.2,3.418570336733544,ARI,1,Partial Agonist
6.3,4.152531528414038,ARI,1,Partial Agonist
6.4,3.960513487173992,ARI,1,Partial Agonist
6.5,3.844506114087443,ARI,1,Partial Agonist
6.6,3.330585188026961,ARI,1,Partial Agonist
6.7,3.1977755680825,ARI,1,Partial Agonist
6.8,2.9503413730998838,ARI,1,Partial Agonist
6.9,2.5466194189511002,ARI,1,Partial Agonist
7.0,3.539458157437634,ARI,1,Partial Agonist
7.1,3.0859901125530977,ARI,1,Partial Agonist
7.2,3.731569365531958,ARI,1,Partial Agonist
7.3,3.3001916450714788,ARI,1,Partial Agonist
7.4,3.427375610880593,ARI,1,Partial Agonist
7.5,3.503928010642456,ARI,1,Partial Agonist
7.6,2.659817864626191,ARI,1,Partial Agonist
7.7,3.390491926609368,ARI,1,Partial Agonist
7.8,3.0919419470365224,ARI,1,Partial Agonist
7.9,3.0944114280306643,ARI,1,Partial Agonist
8.0,4.161381048854445,ARI,1,Partial Agonist
8.1,4.01877169959038,ARI,1,Partial Agonist
8.2,3.7401658342744737,ARI,1,Partial Agonist
8.3,4.46774050766523,ARI,1,Partial Agonist
8.4,3.63941992759531,ARI,1,Partial Agonist
8.5,3.4849268915891902,ARI,1,Partial Agonist
8.6,3.702414718603406,ARI,1,Partial Agonist
8.7,4.193236898353862,ARI,1,Partial Agonist
8.8,3.822195173046986,ARI,1,Partial Agonist
8.9,4.540497189067361,ARI,1,Partial Agonist
9.0,4.026500189478629,ARI,1,Partial Agonist
9.1,4.000048448748389,ARI,1,Partial Agonist
9.2,3.9131268941141917,ARI,1,Partial Agonist
9.3,4.074507472238496,ARI,1,Partial Agonist
9.4,3.549792403316948,ARI,1,Partial Agonist
9.5,3.37197231435695,ARI,1,Partial Agonist
9.6,4.1344786740051305,ARI,1,Partial Agonist
